"COUNT";"SPECIES";"YEAR";"RawCOUNT";"SCHEME";"NSITE";"NSITE_OBS";"COL_INDEX";"predicted2";"conf.low";"conf.high"
250;"Euphydryas aurinia";2018;251;"CBMS";67;24;11.4157033941961;3.8185;1.27674633845133;6.58494470788819
252.5;"Polygonia c-album";2021;252.5;"CBMS";95;35;2.83427931497118;NA;NA;NA
254;"Cupido argiades";2019;254;"CBMS";78;6;3.07613890878753;3.8796;1.33768086388556;6.64620335141498
257;"Libythea celtis";2020;259;"CBMS";81;31;4.08408262086052;3.9255;1.38337864033723;6.69215045168407
258;"Zerynthia rumina";2018;258;"CBMS";67;16;5.15007575372239;3.9407;1.39861063872862;6.70746674553294
265;"Pseudophilotes panoptes";2018;265;"CBMS";67;27;4.94910627182962;4.0476;1.50522631630189;6.81468911364145
267;"Polyommatus escheri";2019;267;"CBMS";78;14;3.07079145456105;4.0782;1.53568526745613;6.84532674696772
268;"Lysandra coridon";2020;268;"CBMS";NA;NA;NA;4.0935;1.55091429793916;6.86064600872495
269;"Melitaea phoebe";2021;269;"CBMS";95;25;4.02596709822962;4.1087;1.56614303171292;6.87596556719145
270;"Issoria lathonia";2022;270;"CBMS";108;22;2.84872835114827;4.124;1.58137146879264;6.89128542235198
271;"Euchloe crameri";2021;298;"CBMS";95;45;3.7721218173536;4.1393;1.59659960919364;6.90660557419123
273;"Aricia agestis";2020;273;"CBMS";81;11;3.66241911399116;4.1698;1.6270550000213;6.93724676784408
274;"Cupido argiades";2021;274;"CBMS";94;10;3.11345135115612;4.1851;1.64228225047909;6.95256780962655
274;"Anthocharis euphenoides";2022;274;"CBMS";108;21;2.83401605856103;4.1851;1.64228225047909;6.95256780962655
274.5;"Satyrium spini";2019;274.5;"CBMS";78;13;2.8033559650454;NA;NA;NA
277;"Danaus chrysippus";2019;280;"CBMS";77;7;5.4930167976719;4.2309;1.6879622222172;6.9985327146092
284;"Melitaea phoebe";2022;284;"CBMS";108;28;2.98712428499336;4.3379;1.794538443795;7.10579453871319
285;"Pyrgus sp.";2023;285;"CBMS";110;23;4.38577298979804;4.3531;1.80976243235806;7.12111884239039
286;"Ochlodes sylvanus";2019;290;"CBMS";78;29;3.68225961680454;4.3684;1.82498612448405;7.13644344250465
290.5;"Pseudophilotes panoptes";2019;290.5;"CBMS";78;30;3.67494256010877;NA;NA;NA
293;"Polygonia c-album";2023;293;"CBMS";110;42;3.13684251732506;4.4753;1.93154367055971;7.24372394211077
294;"Hipparchia fagi";2022;294;"CBMS";108;23;3.47380406825128;4.4906;1.94676499180563;7.25905091310511
296.5;"Favonius quercus";2019;301.5;"CBMS";78;23;3.85230501446473;NA;NA;NA
297;"Melitaea phoebe";2020;297;"CBMS";81;22;4.78935608441006;4.5364;1.99242717792568;7.30503360370582
299;"Polygonia c-album";2018;299;"CBMS";67;32;4.78261710093323;4.567;2.02286715416992;7.33569021194208
300;"Polygonia c-album";2020;301;"CBMS";81;38;3.9617667962895;4.5822;2.03808669799552;7.35101896035675
302;"Pyrgus sp.";2019;303;"CBMS";78;21;4.76852637887301;4.6128;2.06852489714497;7.3816773456878
302;"Polygonia c-album";2019;303;"CBMS";78;35;3.59945023939806;4.6128;2.06852489714497;7.3816773456878
303;"Melitaea phoebe";2018;303;"CBMS";67;21;6.09791908184694;4.6281;2.08374355250565;7.39700698256738
306;"Colias alfacariensis";2021;306;"CBMS";95;21;4.79997153281294;4.6739;2.12939774195444;7.44299766983935
307.5;"Melitaea didyma";2019;307.5;"CBMS";78;20;8.25173412175435;NA;NA;NA
308;"Cupido argiades";2020;308;"CBMS";81;7;4.39415476463742;4.7044;2.15983238791371;7.47365960836059
310;"Favonius quercus";2022;310;"CBMS";108;21;3.03488739128301;4.735;2.19026584977808;7.50432273097673
312;"Limenitis reducta";2018;312;"CBMS";66;39;9.24321498615689;4.7655;2.22069812770108;7.53498703753424
313;"Pyrgus malvoides";2023;313;"CBMS";110;32;3.11829796934665;4.7808;2.23591382273296;7.55031963474262
316;"Polyommatus escheri";2022;316;"CBMS";108;18;3.29728242860443;4.8266;2.28155913234478;7.59631920185156
317;"Lysandra sp. ";2019;317;"CBMS";78;19;4.72588626407296;4.8419;2.29677364378653;7.61165298265007
317;"Libythea celtis";2018;329;"CBMS";67;34;6.18965295841458;4.8419;2.29677364378653;7.61165298265007
318;"Colias alfacariensis";2019;318;"CBMS";78;20;5.16442932453418;4.8572;2.31198785938029;7.62698705929656
321;"Melitaea phoebe";2023;321;"CBMS";110;27;4.86253330946471;4.903;2.35762873127432;7.67299106412329
322;"Hipparchia fagi";2020;322;"CBMS";81;19;3.64345186612672;4.9183;2.37284176367728;7.68832632396059
325;"Charaxes jasius";2018;337;"CBMS";66;30;6.04608547343109;4.9641;2.41847908648662;7.73433387787202
328;"Polyommatus escheri";2021;328;"CBMS";95;16;3.96871082955328;5.0099;2.4641137481302;7.78034409294921
331;"Polyommatus thersites";2021;331;"CBMS";95;15;3.03983826670958;5.0557;2.50974574917195;7.82635696862821
335;"Hipparchia statilinus";2018;335;"CBMS";65;29;6.72108008530253;5.1168;2.57058427950305;7.88771160725813
343;"Pyrgus malvoides";2022;343;"CBMS";108;28;3.42521293075192;5.239;2.6922471588733;8.01043506580992
346;"Hipparchia statilinus";2023;354;"CBMS";107;36;5.73267596627883;5.2849;2.73786586563867;8.05646123576532
353;"Favonius quercus";2018;357;"CBMS";65;18;5.44194024787083;5.3918;2.84429918283982;8.16386596424595
369;"Iphiclides feisthamelii";2021;464;"CBMS";95;52;5.48480427720636;5.6362;3.08752105740746;8.4094167655224
377;"Colias alfacariensis";2020;377;"CBMS";81;24;7.2133231408354;5.7584;3.20910369922493;8.53222046162696
378;"Euchloe crameri";2023;414;"CBMS";110;58;4.07000015045869;5.7736;3.22430020403911;8.54757224905304
379;"Limenitis reducta";2019;379;"CBMS";78;31;4.96452414826158;5.7889;3.2394964144024;8.56292433093
390.5;"Issoria lathonia";2021;390.5;"CBMS";95;23;4.71185696832407;NA;NA;NA
395;"Anthocharis euphenoides";2023;395;"CBMS";110;27;4.39813961017604;6.0333;3.48259575628994;8.80859766488654
397;"Melitaea didyma";2021;397;"CBMS";95;23;7.54646995542987;6.0638;3.51297787978439;8.8393121258726
399;"Vanessa atalanta";2018;503;"CBMS";67;56;11.5129518025799;6.0944;3.54335882750567;8.87002776263183
399;"Hipparchia fagi";2018;399;"CBMS";66;21;5.64280680883175;6.0944;3.54335882750567;8.87002776263183
400;"Libythea celtis";2019;406;"CBMS";78;38;4.79491634776473;6.1097;3.55854886052056;8.88538602185719
401;"Anthocharis cardamines";2018;402;"CBMS";67;31;9.67184622219014;6.1249;3.57373859967539;8.90074457494262
402;"Aricia agestis";2021;402;"CBMS";95;13;4.33211838556348;6.1402;3.58892804499808;8.91610342186018
402;"Gonepteryx rhamni";2020;421;"CBMS";81;39;10.1455956567015;6.1402;3.58892804499808;8.91610342186018
406;"Lysandra coridon";2021;406;"CBMS";NA;NA;NA;6.2013;3.64968288852953;8.97754174728975
406.5;"Lysandra sp. ";2021;406.5;"CBMS";95;22;6.12969846795327;NA;NA;NA
409;"Zerynthia rumina";2022;409;"CBMS";108;17;3.74013531448135;6.2471;3.69524593732354;9.0236235752165
415;"Ochlodes sylvanus";2023;415;"CBMS";109;31;4.93327260073464;6.3388;3.78636410835045;9.11579515763113
421;"Hipparchia statilinus";2019;421;"CBMS";78;34;5.75806528164414;6.4304;3.87747171586376;9.20797730355935
422.5;"Hipparchia statilinus";2021;422.5;"CBMS";94;31;5.65376599365011;NA;NA;NA
430;"Limenitis reducta";2021;430;"CBMS";95;36;5.15292967224427;6.5679;4.0141133345501;9.34627031503531
434;"Lysandra bellargus";2018;434;"CBMS";66;17;8.84863417827914;6.629;4.07483532402108;9.40774149452534
435;"Issoria lathonia";2023;435;"CBMS";110;25;5.57803819214344;6.6443;4.09001508916657;9.42311002162011
435;"Thymelicus acteon";2023;438;"CBMS";110;44;4.79187290808396;6.6443;4.09001508916657;9.42311002162011
436.5;"Pseudophilotes panoptes";2021;436.5;"CBMS";95;31;5.52884232119756;NA;NA;NA
440;"Lycaenidae";2018;445;"CBMS";66;30;13.3304513767958;6.7206;4.16590952311638;9.49995704887156
442;"Issoria lathonia";2019;442;"CBMS";78;21;7.35966746615243;6.7512;4.19626524778612;9.53069790868234
451;"Melitaea didyma";2018;451;"CBMS";66;21;11.8701342514711;6.8886;4.33285152846894;9.66904625816182
452;"Euchloe crameri";2019;494;"CBMS";78;43;5.77314170008599;6.9039;4.34802631986192;9.68441975900909
457;"Pseudophilotes panoptes";2022;457;"CBMS";108;29;5.21231117209811;6.9803;4.42389589322035;9.76129164685193
459;"Lysandra sp. ";2020;459;"CBMS";81;22;6.97623497517253;7.0108;4.45424167749575;9.79204244705704
467;"Melitaea didyma";2020;467;"CBMS";81;20;9.37996900625231;7.133;4.57561313515727;9.91505732731756
467;"Ochlodes sylvanus";2018;467;"CBMS";66;23;6.51453012059068;7.133;4.57561313515727;9.91505732731756
477.5;"Vanessa atalanta";2019;567.5;"CBMS";78;54;14.6035929487343;NA;NA;NA
481;"Lysandra sp. ";2022;481;"CBMS";108;26;5.3919993234969;7.3469;4.7879682620715;10.1303782917669
486;"Boloria dia";2021;486;"CBMS";94;12;5.59301700876142;7.4232;4.86379553720171;10.207292477838
490;"Pseudophilotes panoptes";2023;490;"CBMS";110;40;6.09585620263054;7.4843;4.92445211693272;10.268829067068
491;"Argynnis paphia";2020;491;"CBMS";81;27;7.41698701262447;7.4996;4.93961553433467;10.2842139419063
492;"Melitaea didyma";2023;492;"CBMS";110;32;5.97953745231374;7.5149;4.95477866079651;10.2995991076847
494;"Callophrys rubi";2020;494;"CBMS";74;39;12.2183379049251;7.5454;4.98510404104496;10.3303703119168
495;"Pyrgus sp.";2022;496;"CBMS";108;20;5.61772037010386;7.5607;5.00026629490436;10.3457563502976
498.5;"Lycaenidae";2021;523.5;"CBMS";95;38;9.74764703599134;NA;NA;NA
499.5;"Lysandra bellargus";2019;499.5;"CBMS";78;22;8.57522610496648;NA;NA;NA
504;"Coenonympha dorus";2020;504;"CBMS";81;18;9.13497948842499;NA;NA;NA
509;"Argynnis paphia";2023;509;"CBMS";109;25;6.80659369718209;NA;NA;NA
509.5;"Carcharodus alceae";2021;512.5;"CBMS";95;46;8.95171533180476;NA;NA;NA
517;"Coenonympha dorus";2021;517;"CBMS";95;19;6.06211558718618;NA;NA;NA
520;"Issoria lathonia";2018;520;"CBMS";66;21;10.8203183645512;NA;NA;NA
521;"Charaxes jasius";2020;554;"CBMS";81;40;9.69208664877808;NA;NA;NA
521;"Hipparchia statilinus";2022;524;"CBMS";107;34;6.78378354973037;NA;NA;NA
525.5;"Coenonympha dorus";2019;525.5;"CBMS";78;21;7.80136171600148;NA;NA;NA
532;"Lycaenidae";2023;1161;"CBMS";109;42;13.2868910517386;NA;NA;NA
533.5;"Ochlodes sylvanus";2021;533.5;"CBMS";95;32;5.79352737032274;NA;NA;NA
539;"Vanessa atalanta";2020;614;"CBMS";81;63;12.3592936846759;NA;NA;NA
543;"Boloria dia";2019;543;"CBMS";78;15;5.9619938655389;NA;NA;NA
543;"Ochlodes sylvanus";2020;543;"CBMS";81;33;6.50171483120202;NA;NA;NA
547;"Ochlodes sylvanus";2022;547;"CBMS";108;37;5.48841296480523;NA;NA;NA
550;"Coenonympha arcania";2023;550;"CBMS";109;18;7.34891953560882;NA;NA;NA
557;"Charaxes jasius";2022;587;"CBMS";108;45;8.76655295875766;NA;NA;NA
560;"Charaxes jasius";2023;603;"CBMS";108;48;8.19248131199904;NA;NA;NA
561;"Lysandra bellargus";2023;561;"CBMS";109;25;8.23651939991404;NA;NA;NA
563;"Iphiclides feisthamelii";2019;806;"CBMS";78;52;8.79866288861991;NA;NA;NA
566;"Lycaenidae";2019;581;"CBMS";78;34;13.8594268514775;NA;NA;NA
576;"Coenonympha dorus";2022;576;"CBMS";108;16;6.13648295529415;NA;NA;NA
581;"Euchloe crameri";2018;632;"CBMS";67;44;9.34395887140166;NA;NA;NA
581;"Lysandra bellargus";2020;581;"CBMS";81;23;11.5061051420593;NA;NA;NA
598;"Anthocharis cardamines";2022;598;"CBMS";108;44;5.62231619906614;NA;NA;NA
600;"Melitaea didyma";2022;601;"CBMS";108;30;5.61201200242197;NA;NA;NA
604;"Iphiclides feisthamelii";2020;811;"CBMS";81;53;10.2849878524472;NA;NA;NA
607;"Colias alfacariensis";2022;607;"CBMS";108;29;6.13151603672133;NA;NA;NA
610;"Anthocharis cardamines";2019;610;"CBMS";78;36;6.63078512823661;NA;NA;NA
617;"Thymelicus acteon";2018;621;"CBMS";66;41;10.7869473997946;NA;NA;NA
622;"Vanessa cardui";2020;647;"CBMS";81;69;12.3492320864343;NA;NA;NA
633;"Argynnis paphia";2021;633;"CBMS";94;28;8.834734953693;NA;NA;NA
633;"Hipparchia statilinus";2020;643;"CBMS";81;31;8.97730682092118;NA;NA;NA
641;"Boloria dia";2018;641;"CBMS";67;16;8.28730001513566;NA;NA;NA
643;"Limenitis reducta";2020;643;"CBMS";81;41;8.416745778773;NA;NA;NA
650;"Carcharodus alceae";2018;657;"CBMS";66;45;15.6409300005382;NA;NA;NA
651;"Papilio machaon";2021;728;"CBMS";95;71;11.7394988228686;NA;NA;NA
662;"Colias alfacariensis";2018;662;"CBMS";66;18;11.0743152209203;NA;NA;NA
666;"Argynnis paphia";2019;666;"CBMS";78;28;9.71033967834148;NA;NA;NA
666.5;"Hipparchia fidia";2021;666.5;"CBMS";94;39;8.67673582449741;NA;NA;NA
670;"Gonepteryx rhamni";2021;679;"CBMS";95;45;8.85710759895682;NA;NA;NA
689;"Plebejus argus";2019;689;"CBMS";78;12;10.3983421383903;NA;NA;NA
693;"Gonepteryx rhamni";2018;727;"CBMS";67;42;11.2338983446237;NA;NA;NA
702;"Thymelicus acteon";2021;711;"CBMS";95;48;8.5074484287347;NA;NA;NA
705;"Lysandra bellargus";2022;705;"CBMS";108;27;7.26470785935722;NA;NA;NA
708;"Coenonympha dorus";2023;708;"CBMS";109;21;7.77101536665997;NA;NA;NA
712.5;"Papilio machaon";2019;968.5;"CBMS";78;65;16.4924855307406;NA;NA;NA
720;"Anthocharis cardamines";2021;720;"CBMS";95;39;7.47253327139171;NA;NA;NA
721;"Carcharodus alceae";2020;731;"CBMS";81;49;13.9606796048152;NA;NA;NA
729;"Anthocharis cardamines";2023;729;"CBMS";110;50;6.7111176735139;NA;NA;NA
735;"Gonepteryx rhamni";2022;750;"CBMS";108;50;8.35588848749169;NA;NA;NA
739;"Lycaenidae";2020;779;"CBMS";81;35;14.2255117699166;NA;NA;NA
750;"Carcharodus alceae";2019;771;"CBMS";78;54;15.3694875674903;NA;NA;NA
761;"Issoria lathonia";2020;761;"CBMS";81;27;10.8726405517821;NA;NA;NA
761;"Zerynthia rumina";2023;761;"CBMS";110;16;7.26399776824807;NA;NA;NA
763;"Callophrys rubi";2022;763;"CBMS";108;55;9.30133236154329;NA;NA;NA
763;"Lysandra bellargus";2021;763;"CBMS";95;22;12.5832219833765;NA;NA;NA
763.5;"Callophrys rubi";2021;763.5;"CBMS";95;49;9.45934280470574;NA;NA;NA
764;"Lampides boeticus";2019;1045;"CBMS";78;57;19.0531097190201;NA;NA;NA
782;"Iphiclides feisthamelii";2018;967;"CBMS";67;49;16.9886954147657;NA;NA;NA
783;"Argynnis paphia";2022;783;"CBMS";108;28;7.60081116206444;NA;NA;NA
785;"Carcharodus alceae";2022;800;"CBMS";108;59;10.7065442944429;NA;NA;NA
798.5;"Thymelicus acteon";2019;814.5;"CBMS";78;50;10.8427521203163;NA;NA;NA
803;"Gonepteryx rhamni";2023;819;"CBMS";110;54;8.20006085528651;NA;NA;NA
804;"Pieris napi";2022;804;"CBMS";108;36;8.53098166223472;NA;NA;NA
808;"Brintesia circe";2018;810;"CBMS";66;45;16.6328183303581;NA;NA;NA
816;"Thymelicus acteon";2022;817;"CBMS";108;52;9.5836273028842;NA;NA;NA
823;"Aricia cramera";2021;825;"CBMS";95;55;10.4031406410994;NA;NA;NA
834;"Boloria dia";2022;834;"CBMS";108;14;7.98492062044072;NA;NA;NA
835;"Brintesia circe";2021;836;"CBMS";95;57;10.7779168644414;NA;NA;NA
837;"Boloria dia";2020;837;"CBMS";81;16;10.6525589763465;NA;NA;NA
843;"Gonepteryx rhamni";2019;877;"CBMS";78;45;11.1749196018564;NA;NA;NA
855;"Aricia cramera";2019;893;"CBMS";78;48;21.4705756831535;NA;NA;NA
869;"Hipparchia fidia";2020;869;"CBMS";81;31;12.0809354712352;NA;NA;NA
872;"Lycaenidae";2022;966;"CBMS";108;41;12.4698359690631;NA;NA;NA
878;"Vanessa atalanta";2023;979;"CBMS";107;84;18.0309248127349;NA;NA;NA
881;"Coenonympha arcania";2019;881;"CBMS";78;18;10.7390782949587;NA;NA;NA
881;"Thymelicus acteon";2020;906;"CBMS";81;49;12.4588876184069;NA;NA;NA
908;"Lampides boeticus";2021;1133;"CBMS";93;66;16.2978311804361;NA;NA;NA
908;"Coenonympha arcania";2018;908;"CBMS";66;14;12.5487309260341;NA;NA;NA
910;"Vanessa atalanta";2022;1080;"CBMS";108;98;14.2319068258108;NA;NA;NA
913;"Lysandra hispana";2018;913;"CBMS";66;21;14.1815295688877;NA;NA;NA
918.5;"Pieris brassicae";2021;980.5;"CBMS";95;71;14.7667762469675;NA;NA;NA
923.5;"Lysandra hispana";2021;923.5;"CBMS";95;22;12.1402701210145;NA;NA;NA
930;"Aricia cramera";2020;952;"CBMS";81;52;14.3454915625077;NA;NA;NA
931;"Callophrys rubi";2018;931;"CBMS";67;50;18.1190218427003;NA;NA;NA
957;"Hipparchia fidia";2019;957;"CBMS";78;35;12.9076389377849;NA;NA;NA
962;"Leptotes pirithous";2018;1003;"CBMS";63;56;39.6919269197232;NA;NA;NA
963;"Iphiclides feisthamelii";2022;1126;"CBMS";108;62;11.4776301870215;NA;NA;NA
967;"Papilio machaon";2018;1121;"CBMS";67;60;23.8769361215724;NA;NA;NA
984;"Pieris brassicae";2020;1147;"CBMS";81;69;19.3183413603479;NA;NA;NA
985;"Argynnis paphia";2018;985;"CBMS";66;26;17.7021785536056;NA;NA;NA
1019;"Aricia cramera";2022;1025;"CBMS";108;63;22.24908656384;NA;NA;NA
1023;"Limenitis reducta";2022;1023;"CBMS";108;55;12.7538163032824;NA;NA;NA
1023;"Aricia cramera";2018;1033;"CBMS";65;40;35.5094430358354;NA;NA;NA
1024;"Coenonympha dorus";2018;1024;"CBMS";66;19;17.9280633568112;NA;NA;NA
1037.5;"Brintesia circe";2019;1039.5;"CBMS";78;48;14.6539441993691;NA;NA;NA
1039;"Callophrys rubi";2023;1039;"CBMS";110;67;9.91901036327102;NA;NA;NA
1057;"Hipparchia fidia";2018;1061;"CBMS";66;29;23.283702938709;NA;NA;NA
1058;"Brintesia circe";2023;1061;"CBMS";109;61;12.2044626255976;NA;NA;NA
1063;"Lysandra hispana";2020;1063;"CBMS";81;20;13.5155912066783;NA;NA;NA
1069;"Lysandra hispana";2022;1069;"CBMS";108;25;11.0203213091723;NA;NA;NA
1073;"Callophrys rubi";2019;1073;"CBMS";78;53;16.2978822194573;NA;NA;NA
1078;"Coenonympha arcania";2020;1078;"CBMS";81;17;11.5778207936927;NA;NA;NA
1081;"Leptidea sinapis";2018;1081;"CBMS";67;36;22.928158923328;NA;NA;NA
1081;"Papilio machaon";2022;1265;"CBMS";108;91;15.0792122990501;NA;NA;NA
1082;"Lysandra hispana";2019;1082;"CBMS";78;23;14.3675563374606;NA;NA;NA
1093;"Vanessa cardui";2018;1165;"CBMS";67;60;32.4704488153551;NA;NA;NA
1094.5;"Vanessa atalanta";2021;1302.5;"CBMS";83;74;37.6539726578428;NA;NA;NA
1100;"Coenonympha arcania";2021;1100;"CBMS";95;20;12.8922639433407;NA;NA;NA
1146;"Leptidea sinapis";2022;1146;"CBMS";108;48;12.7078302310238;NA;NA;NA
1147;"Lampides boeticus";2018;1221;"CBMS";66;54;24.3519799741047;NA;NA;NA
1150;"Lycaena phlaeas";2018;1164;"CBMS";67;50;31.8295487815628;NA;NA;NA
1157;"Pyronia tithonus";2019;1157;"CBMS";78;22;18.8420607031062;NA;NA;NA
1180;"Brintesia circe";2020;1182;"CBMS";81;53;15.7695505436358;NA;NA;NA
1180;"Pyronia tithonus";2023;1180;"CBMS";108;19;18.2703654491882;NA;NA;NA
1181;"Lampides boeticus";2020;1514;"CBMS";81;64;16.6932758005297;NA;NA;NA
1182;"Coenonympha pamphilus";2019;1182;"CBMS";78;29;20.1466342204495;NA;NA;NA
1182;"Brintesia circe";2022;1188;"CBMS";108;66;14.4177232692558;NA;NA;NA
1183;"Lycaena phlaeas";2019;1208;"CBMS";78;57;26.8001964144212;NA;NA;NA
1188;"Hipparchia fidia";2022;1191;"CBMS";108;45;14.2115234923441;NA;NA;NA
1210;"Pieris brassicae";2022;1312;"CBMS";108;87;15.0211042056208;NA;NA;NA
1210.5;"Pieris napi";2018;1210.5;"CBMS";67;24;14.0918631941012;NA;NA;NA
1226;"Coenonympha pamphilus";2022;1226;"CBMS";108;40;11.8429648119404;NA;NA;NA
1233.5;"Pontia daplidice";2018;1244.5;"CBMS";67;58;43.9449112999927;NA;NA;NA
1253;"Polyommatus celina";2019;1253;"CBMS";78;10;27.5587379011414;NA;NA;NA
1257;"Lampides boeticus";2023;1603;"CBMS";107;82;24.1679374924317;NA;NA;NA
1298;"Lampides boeticus";2022;1653;"CBMS";104;75;24.2127040435012;NA;NA;NA
1316;"Pontia daplidice";2021;1323;"CBMS";93;62;39.8385371565047;NA;NA;NA
1319;"Coenonympha arcania";2022;1319;"CBMS";108;20;11.4949918932661;NA;NA;NA
1322;"Pontia daplidice";2019;1371;"CBMS";78;63;46.4674585229323;NA;NA;NA
1334;"Papilio machaon";2023;1477;"CBMS";110;100;18.7341875229948;NA;NA;NA
1340;"Pieris napi";2019;1340;"CBMS";78;30;14.4004141162119;NA;NA;NA
1360;"Leptidea sinapis";2021;1360;"CBMS";95;44;17.41511236435;NA;NA;NA
1366;"Pieris brassicae";2019;1533;"CBMS";78;73;26.0909822969476;NA;NA;NA
1403;"Papilio machaon";2020;1619;"CBMS";81;72;28.9954185526392;NA;NA;NA
1437;"Vanessa cardui";2023;1477;"CBMS";110;99;19.8043297823046;NA;NA;NA
1441;"Limenitis reducta";2023;1448;"CBMS";110;59;17.3231397877213;NA;NA;NA
1462;"Leptotes pirithous";2022;2145;"CBMS";88;69;49.2481274205275;NA;NA;NA
1481;"Hipparchia fidia";2023;1493;"CBMS";108;52;20.2372190474895;NA;NA;NA
1494;"Aricia cramera";2023;1532;"CBMS";109;77;20.1342919056925;NA;NA;NA
1499.5;"Leptidea sinapis";2019;1499.5;"CBMS";78;40;20.2251316833519;NA;NA;NA
1505.5;"Gonepteryx sp.";2021;1517.5;"CBMS";95;82;19.3980245001852;NA;NA;NA
1589;"Pieris napi";2021;1589;"CBMS";95;39;14.9938788695514;NA;NA;NA
1595;"Iphiclides feisthamelii";2023;1864;"CBMS";110;76;18.9712379634816;NA;NA;NA
1605;"Leptidea sinapis";2023;1605;"CBMS";110;45;19.0353213939562;NA;NA;NA
1608;"Pyronia tithonus";2018;1608;"CBMS";65;20;25.3197618591314;NA;NA;NA
1615;"Boloria dia";2023;1615;"CBMS";110;16;17.2297838276592;NA;NA;NA
1619;"Pieris napi";2023;1619;"CBMS";110;43;16.0636817595023;NA;NA;NA
1624;"Pyronia tithonus";2020;1624;"CBMS";81;20;28.3904549159511;NA;NA;NA
1636;"Lycaena phlaeas";2022;1660;"CBMS";108;84;21.771353212681;NA;NA;NA
1651;"Melanargia lachesis";2023;1657;"CBMS";109;48;20.3843626180214;NA;NA;NA
1651;"Pieris brassicae";2023;1729;"CBMS";110;89;28.131114734231;NA;NA;NA
1693;"Coenonympha pamphilus";2018;1693;"CBMS";67;26;29.6746523597379;NA;NA;NA
1694;"Gonepteryx sp.";2019;1695;"CBMS";78;64;25.9761270330117;NA;NA;NA
1699;"Pontia daplidice";2020;1709;"CBMS";81;65;41.6894601335626;NA;NA;NA
1710;"Lycaena phlaeas";2021;1715;"CBMS";95;75;21.4444170174692;NA;NA;NA
1729.5;"Leptotes pirithous";2021;2065.5;"CBMS";91;73;45.4722651037084;NA;NA;NA
1758;"Celastrina argiolus";2018;1766;"CBMS";67;58;30.1467240774043;NA;NA;NA
1769;"Gonepteryx sp.";2020;1805;"CBMS";81;69;30.0739709852317;NA;NA;NA
1782;"Leptotes pirithous";2019;2140;"CBMS";75;61;57.1576798727671;NA;NA;NA
1849;"Satyrium esculi";2023;1850;"CBMS";109;58;18.2469319760752;NA;NA;NA
1896;"Coenonympha pamphilus";2023;1896;"CBMS";110;36;25.7701552437741;NA;NA;NA
1901;"Carcharodus alceae";2023;1933;"CBMS";110;74;24.2890902217883;NA;NA;NA
1948;"Melanargia lachesis";2021;1948;"CBMS";95;49;26.0446160071238;NA;NA;NA
1967;"Pieris napi";2020;1968;"CBMS";81;35;20.646085993918;NA;NA;NA
1991;"Pyronia tithonus";2022;1991;"CBMS";108;22;16.5870109928141;NA;NA;NA
2013;"Gonepteryx sp.";2022;2061;"CBMS";108;89;24.7446728884456;NA;NA;NA
2048;"Melanargia lachesis";2020;2051;"CBMS";81;51;32.5801493254661;NA;NA;NA
2084;"Coenonympha pamphilus";2020;2084;"CBMS";81;29;33.87488299268;NA;NA;NA
2128;"Pieris brassicae";2018;2534;"CBMS";67;66;67.6398495250292;NA;NA;NA
2211;"Lycaena phlaeas";2020;2226;"CBMS";81;65;38.1695975621402;NA;NA;NA
2220;"Polyommatus celina";2018;2220;"CBMS";66;6;50.7743880941182;NA;NA;NA
2223;"Pyronia tithonus";2021;2223;"CBMS";94;22;32.9034887685588;NA;NA;NA
2318;"Vanessa cardui";2021;2430;"CBMS";95;92;32.6113460902112;NA;NA;NA
2354;"Gonepteryx sp.";2018;2354;"CBMS";67;59;39.6604496796723;NA;NA;NA
2442;"Melanargia lachesis";2018;2445;"CBMS";66;40;53.3408100544584;NA;NA;NA
2468;"Melanargia lachesis";2019;2468;"CBMS";78;46;38.7850976211346;NA;NA;NA
2559;"Leptotes pirithous";2020;2812;"CBMS";81;63;55.7818719640997;NA;NA;NA
2653.5;"Coenonympha pamphilus";2021;2653.5;"CBMS";95;38;29.9707697776638;NA;NA;NA
2662;"Leptidea sinapis";2020;2662;"CBMS";81;45;38.3085866973343;NA;NA;NA
2717;"Vanessa cardui";2019;2925;"CBMS";78;72;61.9172065321329;NA;NA;NA
2809;"Gonepteryx cleopatra";2021;2841;"CBMS";95;81;36.0236871173948;NA;NA;NA
2821;"Pyronia cecilia";2023;2842;"CBMS";109;74;29.2392834422836;NA;NA;NA
2885;"Celastrina argiolus";2020;2923;"CBMS";81;69;43.8440736427977;NA;NA;NA
2893;"Gonepteryx cleopatra";2019;2997;"CBMS";78;68;44.4493443246932;NA;NA;NA
2922;"Plebejus argus";2023;2922;"CBMS";110;5;30.3362627020532;NA;NA;NA
2946.5;"Satyrium esculi";2021;2946.5;"CBMS";95;53;35.650742189329;NA;NA;NA
2987;"Leptotes pirithous";2023;3947;"CBMS";92;78;104.7317523319;NA;NA;NA
3048;"Plebejus argus";2018;3048;"CBMS";66;10;52.2424369656191;NA;NA;NA
3136;"Pyronia bathseba";2023;3152;"CBMS";109;59;30.9222908396246;NA;NA;NA
3141;"Gonepteryx sp.";2023;3285;"CBMS";110;95;36.8233476342723;NA;NA;NA
3169;"Colias crocea";2019;3224;"CBMS";78;75;85.7874144156308;NA;NA;NA
3256;"Melanargia lachesis";2022;3259;"CBMS";108;49;30.7692998812894;NA;NA;NA
