"pool";"year";"trait";"metric";"value";"sd";"low";"high";"num_bootstrap_replicates"
"Filtered";2021;"HSI";"average";0,188253434090909;0,0147176497432643;0,162104545454545;0,217327272727273;1000
"Filtered";2021;"HSI";"standard_deviation";0,203216644825068;0,0237773350634573;0,156338794014979;0,247364755003918;1000
"Filtered";2021;"HSI";"skewness";2,89627093730492;0,298052535523286;2,37750720267959;3,53435429763813;1000
"Filtered";2021;"HSI";"kurtosis";11,805186236117;2,53202527140631;7,79153621042876;17,3902657837761;1000
"Filtered";2021;"HSI";"range";0,97144;0,0102874793915824;0,95;0,98;1000
"Filtered";2021;"HSI";"multimodality";0,0859509592490843;0,0114521778900197;0,0642857142857143;0,110714285714286;1000
"Filtered";2021;"SSI";"average";0,776673775702947;0,0172809334815495;0,7428076502775;0,81234123309;1000
"Filtered";2021;"SSI";"standard_deviation";0,242940813210535;0,0121700128794118;0,218969007819362;0,266726062213981;1000
"Filtered";2021;"SSI";"skewness";0,397370013160034;0,157951383604657;0,0941894014254981;0,701755918675715;1000
"Filtered";2021;"SSI";"kurtosis";3,02567020567955;0,37926563120153;2,29563371569854;3,79396391989278;1000
"Filtered";2021;"SSI";"range";1,109583462711;0,0659810939322396;0,837412276;1,125942852;1000
"Filtered";2021;"SSI";"multimodality";0,0909502134674903;0,010366376319348;0,0733921750416683;0,112833016209803;1000
"Filtered";2021;"STI";"average";10,6496521320455;0,12538155312058;10,3978354545455;10,8877553409091;1000
"Filtered";2021;"STI";"standard_deviation";1,77073879421405;0,0657506058199711;1,62457681701775;1,88859487369043;1000
"Filtered";2021;"STI";"skewness";0,840178735934163;0,146503073669086;0,564666998116719;1,15568563755796;1000
"Filtered";2021;"STI";"kurtosis";2,15432570164408;0,295500352054356;1,69009973264433;2,83482558022132;1000
"Filtered";2021;"STI";"range";5,7981;0,312966672567764;5,454;6,094;1000
"Filtered";2021;"STI";"multimodality";0,0939185535380424;0,0119832088325896;0,0725;0,118456591639871;1000
"Filtered";2021;"SVTI";"average";3,48124500526316;0,0287724839515343;3,42209342105263;3,53739868421053;1000
"Filtered";2021;"SVTI";"standard_deviation";0,417010402929731;0,0219949111403183;0,372944679854938;0,459379223497258;1000
"Filtered";2021;"SVTI";"skewness";-0,710718979980837;0,147963032092287;-1,01424826861314;-0,444227171629854;1000
"Filtered";2021;"SVTI";"kurtosis";3,32251165171365;0,458840791965619;2,64784866811924;4,39382531039114;1000
"Filtered";2021;"SVTI";"range";1,90529;0,259850414927777;1,6;2,16;1000
"Filtered";2021;"SVTI";"multimodality";0,0820134362669916;0,00993631775274862;0,0635185185185185;0,1025;1000
"Filtered";2021;"TAO";"average";0,40511419461233;0,0186015535685346;0,36818683983;0,440177266265;1000
"Filtered";2021;"TAO";"standard_deviation";0,265253161213965;0,0176085515519234;0,228771742091721;0,298693876971489;1000
"Filtered";2021;"TAO";"skewness";-1,43191482140663;0,116221659802306;-1,65858283415578;-1,20192963810687;1000
"Filtered";2021;"TAO";"kurtosis";4,60253032875795;0,643754614643913;3,46375946928148;5,97001006831581;1000
"Filtered";2021;"TAO";"range";0,988454865971;0,0141277840643006;0,971250763;1,015574733;1000
"Filtered";2021;"TAO";"multimodality";0,0996090051675484;0,0104168403535945;0,080326515191493;0,119981372600756;1000
"Filtered";2021;"WI";"average";0,00927671666666667;0,00314537913571757;0,00313333333333333;0,01515;1000
"Filtered";2021;"WI";"standard_deviation";0,0443189361629167;0,00230622860829752;0,0399014384530153;0,0487105622235924;1000
"Filtered";2021;"WI";"skewness";0,402933005235275;0,133008318130992;0,127952497356649;0,65007692669176;1000
"Filtered";2021;"WI";"kurtosis";3,02705406892704;0,278419116368782;2,53276005126268;3,63080187553048;1000
"Filtered";2021;"WI";"range";0,19515;0,0150067552356498;0,18;0,21;1000
"Filtered";2021;"WI";"multimodality";0,0922647619047619;0,00872913445104696;0,0775;0,11;1000
"Filtered";2022;"HSI";"average";0,164329606818182;0,0126775279434707;0,141388636363636;0,190565909090909;1000
"Filtered";2022;"HSI";"standard_deviation";0,18190535054677;0,0235426879570575;0,135449235683623;0,226989597226057;1000
"Filtered";2022;"HSI";"skewness";3,23342518347016;0,331635089414925;2,64766605196004;3,92580307296662;1000
"Filtered";2022;"HSI";"kurtosis";14,5495527193463;3,0798116217847;9,47432297557192;21,5596885249772;1000
"Filtered";2022;"HSI";"range";0,96715;0,0167049859789392;0,96;0,98;1000
"Filtered";2022;"HSI";"multimodality";0,103204241071429;0,013032798125938;0,0785714285714286;0,128571428571429;1000
"Filtered";2022;"SSI";"average";0,798977534414667;0,0150988504385296;0,7689875727525;0,828314072525;1000
"Filtered";2022;"SSI";"standard_deviation";0,219471640795818;0,0133889753891646;0,194902263218437;0,247129221065252;1000
"Filtered";2022;"SSI";"skewness";0,664674483754492;0,196309366562509;0,277410536896263;1,02771675081666;1000
"Filtered";2022;"SSI";"kurtosis";3,78889947018032;0,489079193111435;2,83283775892668;4,72917485988832;1000
"Filtered";2022;"SSI";"range";1,120658771017;0,0374337838283925;1,092246964;1,125942852;1000
"Filtered";2022;"SSI";"multimodality";0,0852143826925995;0,0113804231825145;0,0631634867658056;0,108531807674164;1000
"Filtered";2022;"STI";"average";10,7650716325379;0,127144032821552;10,5114657954545;11,0269504545455;1000
"Filtered";2022;"STI";"standard_deviation";1,8024687184704;0,060595844154336;1,67222516970473;1,91452494759175;1000
"Filtered";2022;"STI";"skewness";0,673825104659018;0,138815573200466;0,403822831779117;0,95713886164166;1000
"Filtered";2022;"STI";"kurtosis";1,87772593925447;0,219222471973481;1,52354464045532;2,38190458063927;1000
"Filtered";2022;"STI";"range";5,88358;0,29330530442118;5,454;6,094;1000
"Filtered";2022;"STI";"multimodality";0,109560769683889;0,0141206435380568;0,0836877828054298;0,138311897106109;1000
"Filtered";2022;"SVTI";"average";3,50662133421053;0,0303512939083555;3,44703552631579;3,56304868421053;1000
"Filtered";2022;"SVTI";"standard_deviation";0,414581225984445;0,0242307308074536;0,368840967103111;0,464386278577446;1000
"Filtered";2022;"SVTI";"skewness";-0,72422774014907;0,167900274124571;-1,05128135494941;-0,408004310608381;1000
"Filtered";2022;"SVTI";"kurtosis";3,61751557461037;0,543033275939886;2,72531045360226;4,85002995695417;1000
"Filtered";2022;"SVTI";"range";1,99055;0,240281777987497;1,6;2,16;1000
"Filtered";2022;"SVTI";"multimodality";0,0804603322099673;0,00920007812452294;0,0637916666666667;0,1;1000
"Filtered";2022;"TAO";"average";0,471012482641037;0,0165506953600847;0,43910088119;0,50087091283;1000
"Filtered";2022;"TAO";"standard_deviation";0,220355086924492;0,0200250381024317;0,181629714187186;0,259992069908919;1000
"Filtered";2022;"TAO";"skewness";-1,86630015193504;0,123981037603358;-2,10372373072401;-1,62080375562249;1000
"Filtered";2022;"TAO";"kurtosis";7,21560290915295;0,95996579293691;5,36762399320898;9,12741525908508;1000
"Filtered";2022;"TAO";"range";1,025483090156;0,0356204733761395;0,971250763;1,069898618;1000
"Filtered";2022;"TAO";"multimodality";0,125381649502793;0,0122545308636258;0,0994551267140196;0,14923977278724;1000
"Filtered";2022;"WI";"average";0,00870118333333333;0,00323311252763317;0,00231666666666667;0,0149333333333333;1000
"Filtered";2022;"WI";"standard_deviation";0,0470855083651228;0,00240577210689061;0,0425168012903111;0,0517524251799321;1000
"Filtered";2022;"WI";"skewness";0,588168019145923;0,111614608111277;0,349354320907341;0,801617335216777;1000
"Filtered";2022;"WI";"kurtosis";3,12839262645919;0,24690564166402;2,69341272089549;3,64024883520471;1000
"Filtered";2022;"WI";"range";0,19936;0,0143455984955733;0,18;0,21;1000
"Filtered";2022;"WI";"multimodality";0,100978237301587;0,0110849268205445;0,0808333333333333;0,124166666666667;1000
"Filtered";2023;"HSI";"average";0,20517346969697;0,0152848599632094;0,176863636363636;0,23725;1000
"Filtered";2023;"HSI";"standard_deviation";0,215807544468047;0,020421254906815;0,175123574756465;0,253175807192481;1000
"Filtered";2023;"HSI";"skewness";2,17485710530084;0,199048134571681;1,80272960222282;2,58344153244113;1000
"Filtered";2023;"HSI";"kurtosis";7,93227432844821;1,19076705553066;5,89024302916381;10,7110998043915;1000
"Filtered";2023;"HSI";"range";0,97367;0,0167425031405525;0,95;0,98;1000
"Filtered";2023;"HSI";"multimodality";0,117618700258075;0,0120805844179757;0,0925;0,14;1000
"Filtered";2023;"SSI";"average";0,86778033686753;0,0209540175760575;0,8305837845675;0,9120104941075;1000
"Filtered";2023;"SSI";"standard_deviation";0,299846158081876;0,0155418256307241;0,270240585927771;0,330765592633411;1000
"Filtered";2023;"SSI";"skewness";0,852806893446162;0,13071610874046;0,639026220702543;1,18463506823152;1000
"Filtered";2023;"SSI";"kurtosis";3,28463783280602;0,541945459014135;2,59108129249423;4,87926495269214;1000
"Filtered";2023;"SSI";"range";1,1897916294;0,209833110803593;1,125942852;1,87809393;1000
"Filtered";2023;"SSI";"multimodality";0,0903997606200021;0,0115107349375818;0,0683615201275951;0,113373600182279;1000
"Filtered";2023;"STI";"average";11,2343047907576;0,129404666986073;10,97402625;11,4868975;1000
"Filtered";2023;"STI";"standard_deviation";1,81106296390106;0,0521592770424633;1,71171136933313;1,91051800345128;1000
"Filtered";2023;"STI";"skewness";0,273279900057014;0,117203449409879;0,0518881421547543;0,51561542608556;1000
"Filtered";2023;"STI";"kurtosis";1,60586686169194;0,102164052934557;1,45779202519363;1,8491525559472;1000
"Filtered";2023;"STI";"range";6,06042;0,442165233474652;5,454;7,304;1000
"Filtered";2023;"STI";"multimodality";0,117118752291514;0,0115933375755852;0,0939027149321266;0,138148148148148;1000
"Filtered";2023;"SVTI";"average";3,37716889868421;0,0291175805307881;3,32251184210526;3,43565;1000
"Filtered";2023;"SVTI";"standard_deviation";0,426905082569136;0,0216155710359748;0,386790681637775;0,468758296791322;1000
"Filtered";2023;"SVTI";"skewness";-0,413568579278708;0,162940456881246;-0,735242244997402;-0,115666960350205;1000
"Filtered";2023;"SVTI";"kurtosis";2,92399682333276;0,418750854082841;2,287395394437;3,78908660140229;1000
"Filtered";2023;"SVTI";"range";2,03264;0,244058999414476;1,59;2,35;1000
"Filtered";2023;"SVTI";"multimodality";0,0894743969204081;0,0110390378016844;0,0688333333333333;0,1125;1000
"Filtered";2023;"TAO";"average";0,494568104491775;0,0123033094284198;0,47014484691;0,517850426075;1000
"Filtered";2023;"TAO";"standard_deviation";0,173225379807741;0,0171203975674904;0,141442977365956;0,207574892957389;1000
"Filtered";2023;"TAO";"skewness";-1,78745065836832;0,312406455212495;-2,20017274082807;-0,989047234683558;1000
"Filtered";2023;"TAO";"kurtosis";8,37544703992184;1,25774036260061;5,46252414878421;10,3027189249148;1000
"Filtered";2023;"TAO";"range";1,00237816402;0,058454113341165;0,971250763;1,099659492;1000
"Filtered";2023;"TAO";"multimodality";0,1160923826249;0,00951299744578716;0,0968261518126543;0,133226366022246;1000
"Filtered";2023;"WI";"average";0,0019815;0,00364464228936358;-0,00511666666666667;0,00898333333333333;1000
"Filtered";2023;"WI";"standard_deviation";0,0502935106696519;0,00268520602502664;0,0448898894803099;0,0556221499247892;1000
"Filtered";2023;"WI";"skewness";0,813901568970498;0,11247003732175;0,611171472981931;1,03184731904396;1000
"Filtered";2023;"WI";"kurtosis";3,0704084413105;0,287226296495951;2,59791820584638;3,73395713999486;1000
"Filtered";2023;"WI";"range";0,20297;0,0149231967688496;0,18;0,23;1000
"Filtered";2023;"WI";"multimodality";0,128789805788982;0,00907696212374547;0,11;0,145;1000
"Regional";2018;"HSI";"average";0,287935508151738;0,0170596284214547;0,254567897727273;0,320677272727273;1000
"Regional";2018;"HSI";"standard_deviation";0,242657427010494;0,0116105579885965;0,218876277429559;0,264750147693099;1000
"Regional";2018;"HSI";"skewness";1,01688789841881;0,152301636569583;0,711245796805885;1,30838846030651;1000
"Regional";2018;"HSI";"kurtosis";2,72423756136855;0,417368179591179;1,96772806256311;3,60253685466444;1000
"Regional";2018;"HSI";"range";0,95205;0,0803339968571902;0,68;0,98;1000
"Regional";2018;"HSI";"multimodality";0,0827;0,0129773550879373;0,06;0,11;1000
"Regional";2018;"SSI";"average";0,816717840958654;0,0129088763720917;0,79156841422;0,84371784059;1000
"Regional";2018;"SSI";"standard_deviation";0,188799725407799;0,0127186274513232;0,165414192857093;0,215514637406336;1000
"Regional";2018;"SSI";"skewness";0,110701134489231;0,345098149084758;-0,562195479167555;0,795483078511852;1000
"Regional";2018;"SSI";"kurtosis";4,29490868771394;0,999654719277958;2,72604621290644;7,03035027637654;1000
"Regional";2018;"SSI";"range";1,11300360506868;0,129667337453155;0,778407914;1,474355938;1000
"Regional";2018;"SSI";"multimodality";0,0574188473711174;0,00936065977419561;0,0403005934329061;0,0775;1000
"Regional";2018;"STI";"average";11,4395718219366;0,136858738959434;11,1873852272727;11,7068834375;1000
"Regional";2018;"STI";"standard_deviation";1,91874715868892;0,0415034560269341;1,83534248243572;1,99691595498587;1000
"Regional";2018;"STI";"skewness";0,0300920100599318;0,123383554687511;-0,207720328960688;0,267876117030024;1000
"Regional";2018;"STI";"kurtosis";1,39654140701431;0,0497745763838971;1,30965403503752;1,50928920454466;1000
"Regional";2018;"STI";"range";6,329092;0,40546650493305;5,71;7,13;1000
"Regional";2018;"STI";"multimodality";0,100323616320922;0,00996159457482615;0,0804757901815736;0,119634570765661;1000
"Regional";2018;"SVTI";"average";3,2068425727435;0,0352124101590394;3,14284868421053;3,27716052631579;1000
"Regional";2018;"SVTI";"standard_deviation";0,485869972284166;0,0213457128901859;0,446441336628397;0,527259760805234;1000
"Regional";2018;"SVTI";"skewness";0,173600220107492;0,152464338954232;-0,213252659435503;0,442878415380353;1000
"Regional";2018;"SVTI";"kurtosis";2,44238059608523;0,413678639066464;2,03916091429687;3,94135357284295;1000
"Regional";2018;"SVTI";"range";2,08578;0,30398321894045;1,86;3,19;1000
"Regional";2018;"SVTI";"multimodality";0,055888204080178;0,00989555301726434;0,04;0,0775;1000
"Regional";2018;"TAO";"average";0,435523267249425;0,0154285730683582;0,40426951999;0,46571247619;1000
"Regional";2018;"TAO";"standard_deviation";0,212451411002791;0,0157461845351057;0,182151333149468;0,244091584899661;1000
"Regional";2018;"TAO";"skewness";-1,13652980956834;0,179150132108948;-1,43792265709325;-0,733689583876856;1000
"Regional";2018;"TAO";"kurtosis";5,17377472426448;0,4785014212897;4,27695696587569;6,10610632108862;1000
"Regional";2018;"TAO";"range";1,06785465873233;0,0275639409971143;1,006902696;1,104729779;1000
"Regional";2018;"TAO";"multimodality";0,0802118307125017;0,0105567274902232;0,0602416250316983;0,101830312891928;1000
"Regional";2018;"WI";"average";0,00592662344362745;0,00294542181264671;0,000271875;0,0112833333333333;1000
"Regional";2018;"WI";"standard_deviation";0,0416239069921062;0,00219001699140548;0,0375771287223369;0,0459431074634134;1000
"Regional";2018;"WI";"skewness";0,734307405708515;0,141417486800188;0,45022264464474;1,0269202846162;1000
"Regional";2018;"WI";"kurtosis";3,21918315908416;0,37739252379903;2,5521709660335;4,04804727536163;1000
"Regional";2018;"WI";"range";0,19675;0,0159943214397585;0,1725;0,22;1000
"Regional";2018;"WI";"multimodality";0,091453375;0,0086144007527598;0,075;0,1075;1000
"Regional";2019;"HSI";"average";0,2588375175;0,0167148082700481;0,22787;0,293217897727273;1000
"Regional";2019;"HSI";"standard_deviation";0,235256535853308;0,0139256391211945;0,208551208878136;0,261501208002608;1000
"Regional";2019;"HSI";"skewness";1,3484487908552;0,182397234675309;1,02781971743138;1,72971601413521;1000
"Regional";2019;"HSI";"kurtosis";3,74449235655451;0,654239290481418;2,73327787616676;5,18566089716272;1000
"Regional";2019;"HSI";"range";0,9709;0,0456077851914568;0,96;0,98;1000
"Regional";2019;"HSI";"multimodality";0,0679703720238095;0,00897442648773294;0,0525;0,0875;1000
"Regional";2019;"SSI";"average";0,820930527181456;0,0142360538685464;0,792355503628309;0,848067693345;1000
"Regional";2019;"SSI";"standard_deviation";0,193532844058567;0,0127864202141735;0,169005269698423;0,220095209330242;1000
"Regional";2019;"SSI";"skewness";0,0534189118828282;0,318855202503251;-0,559228204039311;0,696315643943795;1000
"Regional";2019;"SSI";"kurtosis";4,22496167864128;0,901174199910018;2,75912272332141;6,53803430668049;1000
"Regional";2019;"SSI";"range";1,11720098263909;0,122184683076186;0,829005853;1,474355938;1000
